booking_id,tourist_id,hotel_id,destination_id,booking_date,check_in,check_out,season,payment_method,hotel_cost,food_cost,transport_cost,shopping_cost,activity_cost,discount,total_cost
563,329,57,22,2024-04-28,2024-06-27,2024-06-30,Monsoon,Debit Card,14875.86,9763.25,5907.72,16713.67,1489.49,1738.12,47011.87
564,659,296,50,2024-05-16,2024-05-22,2024-05-24,Summer,UPI,8930.74,5747.47,7591.45,31242.85,8243.4,75.94,61679.97
565,844,101,188,2024-12-06,2024-12-16,2024-12-19,Winter,Cash,6735.54,3749.39,3434.79,1151.7,1892.37,639.83,16323.96
566,750,78,82,2022-12-06,2023-02-04,2023-02-11,Winter,Net Banking,58687.65,14051.11,7219.15,2513.43,1625.55,6790.54,77306.35
567,690,46,118,2024-03-02,2024-03-13,2024-03-16,Summer,Debit Card,3929.88,1688.33,3470.03,319.17,975.95,202.16,10181.2
568,761,474,107,2024-06-21,2024-07-08,2024-07-14,Monsoon,Debit Card,25449.96,5999.77,5917.56,7766.07,3025.07,2046.74,46111.69
569,677,92,94,2024-09-17,2024-10-25,2024-10-27,Autumn,Debit Card,4184.02,5927.54,3830.72,1808.26,2692.04,495.7,17946.88
570,700,203,183,2023-05-12,2023-07-11,2023-07-13,Monsoon,Cash,3040.94,2994.77,4927.94,1501.28,1503.5,58.75,13909.68
571,861,422,199,2024-07-23,2024-09-12,2024-09-17,Autumn,Credit Card,8087.85,17156.97,7887.87,24.72,7514.91,868.24,39804.08
572,583,306,195,2024-05-21,2024-05-27,2024-05-29,Summer,Debit Card,6955.48,3906.66,1474.6,2754.62,1983.52,374.57,16700.31
573,335,277,136,2024-08-12,2024-08-25,2024-08-28,Monsoon,Credit Card,7376.67,9601.59,4679.27,26735.23,3767.75,155.85,52004.66
574,494,477,50,2022-12-30,2023-02-12,2023-02-15,Winter,Net Banking,16993.95,9139.07,10725.94,2171.12,9348.24,156.82,48221.5
575,737,370,34,2024-10-15,2024-12-14,2024-12-20,Winter,Credit Card,5158.56,13422.14,3039.9,17200.22,4717.33,731.34,42806.81
576,110,176,49,2023-03-10,2023-04-27,2023-05-04,Summer,Credit Card,21427.42,11658.58,7682.65,5709.12,2747.88,400.78,48824.87
577,631,186,112,2024-09-05,2024-10-16,2024-10-23,Autumn,Net Banking,37355.01,7369.94,4572.17,3082.59,727.09,2481.19,50625.61
578,694,399,46,2024-11-08,2024-12-10,2024-12-13,Winter,Debit Card,29561.1,2630.77,4366.31,1368.59,3335.31,2047.46,39214.62
579,3,57,22,2023-02-13,2023-02-25,2023-03-03,Winter,Credit Card,29751.72,6027.43,1991.85,16406.42,5892.94,2471.67,57598.69
580,103,231,128,2023-06-01,2023-06-16,2023-06-21,Monsoon,Cash,26630.0,10150.83,3789.06,3507.42,10957.21,1462.96,53571.56
581,110,76,107,2023-06-22,2023-08-11,2023-08-13,Monsoon,Net Banking,26626.36,2506.61,6066.9,8171.74,1711.67,215.21,44868.07
582,730,118,108,2023-03-28,2023-05-27,2023-05-31,Summer,UPI,20203.6,15639.63,9631.1,9840.66,2396.46,1214.09,56497.36
583,117,361,89,2023-02-15,2023-03-19,2023-03-22,Summer,UPI,68235.81,3892.61,3112.49,3553.34,1990.68,4395.94,76388.99
584,260,255,56,2023-01-13,2023-01-18,2023-01-22,Winter,Debit Card,19468.6,14397.39,7586.3,13986.09,4723.86,457.27,59704.97
585,830,471,74,2024-11-25,2024-12-27,2025-01-01,Winter,Net Banking,15193.2,8673.95,1315.73,5851.47,2336.16,1893.13,31477.38
586,717,438,101,2023-05-11,2023-06-02,2023-06-07,Monsoon,Net Banking,8426.1,5691.73,2242.41,3303.32,2562.6,954.38,21271.78
587,815,60,99,2023-12-19,2024-01-22,2024-01-24,Winter,UPI,42491.74,1112.05,3996.09,2626.94,1325.83,4896.79,46655.86
588,566,35,26,2024-08-14,2024-08-19,2024-08-23,Monsoon,Debit Card,50465.16,6006.26,3830.92,3166.66,1102.42,1934.24,62637.18
589,624,257,2,2023-11-24,2024-01-21,2024-01-27,Winter,Net Banking,14340.12,20454.03,4644.0,10909.96,7135.1,1374.25,56108.96
590,664,34,98,2024-03-10,2024-03-22,2024-03-27,Summer,Net Banking,16168.45,12640.32,7199.33,1837.0,6620.88,2317.23,42148.75
591,153,111,37,2023-05-12,2023-06-16,2023-06-22,Monsoon,UPI,110252.58,10468.35,8647.33,15243.9,4058.26,3488.43,145181.99
592,706,496,120,2024-06-08,2024-07-19,2024-07-21,Monsoon,Cash,31998.56,2338.2,1058.64,7114.87,3688.75,792.65,45406.37
593,442,435,64,2023-11-13,2023-12-01,2023-12-06,Winter,Credit Card,49496.65,12733.57,8558.51,10811.01,2200.7,660.95,83139.49
594,57,431,73,2023-02-24,2023-04-21,2023-04-28,Summer,UPI,21595.91,8096.98,8502.4,16857.23,6845.4,2588.87,59309.05
595,241,190,89,2024-08-24,2024-09-05,2024-09-07,Autumn,Net Banking,23095.76,3887.56,3923.83,5375.02,2690.86,3341.66,35631.37
596,951,339,71,2023-05-19,2023-06-18,2023-06-22,Monsoon,UPI,22875.44,10421.25,3285.73,2404.86,7627.62,3031.37,43583.53
597,535,263,182,2023-10-17,2023-11-19,2023-11-25,Autumn,UPI,10333.44,6939.01,1046.14,1725.75,3341.55,402.23,22983.66
598,48,215,19,2024-06-12,2024-06-22,2024-06-25,Monsoon,Debit Card,7437.78,5780.02,2412.92,10722.25,1476.47,722.9,27106.54
599,87,479,134,2023-12-27,2024-02-22,2024-02-28,Winter,UPI,25324.26,10123.17,3399.61,4234.75,3663.34,571.46,46173.67
600,744,386,80,2024-08-08,2024-09-22,2024-09-24,Autumn,UPI,24894.5,2032.93,4353.42,12840.88,2529.5,2951.76,43699.47
601,810,298,112,2024-06-07,2024-06-14,2024-06-19,Monsoon,Cash,23591.6,7317.45,1708.12,2841.17,3628.17,2445.02,36641.49
602,572,115,7,2024-04-01,2024-04-12,2024-04-17,Summer,Cash,35272.3,8483.98,4219.25,6700.28,1893.55,1549.42,55019.94
603,47,454,119,2024-06-08,2024-07-23,2024-07-27,Monsoon,Cash,22704.52,4257.89,3187.19,7203.55,3774.45,1462.09,39665.51
604,273,232,76,2023-05-31,2023-07-03,2023-07-05,Monsoon,Debit Card,11282.86,2682.5,1408.84,1423.4,3934.29,601.78,20130.11
605,779,125,133,2024-08-31,2024-10-09,2024-10-15,Autumn,Debit Card,6503.04,3003.09,4870.65,9601.54,3225.33,259.39,26944.26
606,410,273,120,2023-09-13,2023-09-20,2023-09-25,Autumn,Debit Card,5306.5,17797.67,4645.36,2724.1,7121.4,419.65,37175.38
607,617,295,125,2022-12-24,2023-02-20,2023-02-22,Winter,Credit Card,3882.4,1899.7,1857.81,8296.96,2552.74,440.67,18048.94
608,743,128,43,2023-03-28,2023-05-27,2023-05-30,Summer,Net Banking,16731.21,1985.82,1853.38,7197.14,3630.55,857.63,30540.47
609,255,23,36,2024-10-12,2024-11-18,2024-11-20,Autumn,Net Banking,4373.68,1997.35,4320.24,219.31,1079.51,594.66,11395.43
610,286,385,51,2023-04-27,2023-05-09,2023-05-15,Summer,Credit Card,24507.36,12348.47,6482.06,15714.75,5291.19,1005.78,63338.05
611,807,291,153,2023-04-24,2023-06-16,2023-06-23,Monsoon,Net Banking,22531.32,25828.09,9450.86,1306.67,4610.51,2366.45,61361.0
612,609,276,104,2023-05-10,2023-06-18,2023-06-25,Monsoon,Credit Card,134936.83,12596.14,2846.9,5511.53,839.14,1611.54,155119.0
613,278,212,186,2023-07-07,2023-07-26,2023-07-30,Monsoon,Cash,57876.92,3108.25,2578.08,3765.32,1427.59,3665.22,65090.94
614,680,276,104,2023-06-11,2023-07-23,2023-07-28,Monsoon,Cash,96383.45,23837.91,8087.27,18242.03,8946.99,9956.74,145540.91
615,888,47,195,2024-02-15,2024-04-11,2024-04-18,Summer,Credit Card,100883.16,4661.78,3454.79,7223.82,2878.33,886.58,118215.3
616,704,400,169,2024-04-20,2024-06-08,2024-06-13,Monsoon,Credit Card,15118.75,5134.46,1281.53,786.06,2889.68,140.3,25070.18
617,853,306,195,2024-06-06,2024-07-07,2024-07-11,Monsoon,Debit Card,13910.96,4464.74,3837.43,1257.63,2301.34,542.33,25229.77
618,382,307,100,2023-12-24,2024-01-01,2024-01-03,Winter,Cash,4319.24,2968.19,3289.6,8069.94,1545.5,629.28,19563.19
619,257,92,94,2023-11-26,2024-01-13,2024-01-17,Winter,Cash,8368.04,5680.34,2725.36,4104.6,1644.06,547.02,21975.38
620,166,8,117,2024-09-09,2024-10-11,2024-10-15,Autumn,Net Banking,6027.76,11767.68,4247.4,16064.34,4498.62,707.52,41898.28
621,316,394,83,2023-02-11,2023-04-07,2023-04-13,Summer,Cash,14127.66,3260.02,1523.42,8570.37,1793.35,1693.05,27581.77
622,897,196,182,2023-10-25,2023-11-25,2023-11-29,Autumn,UPI,9179.48,4185.28,4654.73,6012.04,4731.91,315.18,28448.26
623,55,5,78,2024-05-08,2024-07-06,2024-07-09,Monsoon,Credit Card,3733.92,8233.51,7835.22,34678.04,11857.22,239.82,66098.09
624,903,245,170,2024-08-11,2024-09-10,2024-09-13,Autumn,UPI,6679.08,7667.51,4609.03,1865.81,2014.33,710.46,22125.3
625,103,48,44,2024-03-23,2024-05-18,2024-05-24,Summer,Net Banking,113780.52,42985.3,3688.12,32559.74,8564.32,1849.18,199728.82
626,603,265,4,2024-11-17,2024-12-23,2024-12-29,Winter,Debit Card,6282.36,4762.95,1316.53,5778.4,3588.67,337.71,21391.2
627,954,403,69,2024-11-02,2024-11-15,2024-11-22,Autumn,Net Banking,15530.06,42557.57,15879.48,22989.39,7154.85,343.08,103768.27
628,114,471,74,2023-01-27,2023-02-17,2023-02-20,Winter,Net Banking,9115.92,3039.68,2720.33,6964.34,3053.24,1184.7,23708.81
629,546,25,106,2024-05-13,2024-06-27,2024-06-30,Monsoon,UPI,17382.24,5925.3,4791.95,1748.28,947.71,1751.48,29044.0
630,712,385,51,2024-04-11,2024-05-09,2024-05-13,Summer,Credit Card,16338.24,3939.5,8600.92,4580.36,5012.77,698.97,37772.82
631,479,174,141,2023-09-19,2023-09-28,2023-09-30,Autumn,Debit Card,21880.62,6900.11,2909.98,12832.65,3718.93,2526.39,45715.9
632,630,392,188,2024-10-09,2024-11-22,2024-11-29,Autumn,Credit Card,24028.69,14819.18,8288.43,7166.59,2199.56,2395.05,54107.4
633,661,329,46,2023-11-01,2023-11-16,2023-11-18,Autumn,Debit Card,6030.22,3602.83,3220.36,3795.07,1094.01,65.83,17676.66
634,487,182,172,2023-07-29,2023-09-26,2023-09-28,Autumn,Cash,11765.64,3352.11,4849.26,8267.02,1392.25,1261.44,28364.84
635,200,17,97,2023-04-21,2023-06-11,2023-06-17,Monsoon,Cash,61564.98,20935.38,4134.12,17875.88,3317.17,2119.54,105707.99
636,313,7,177,2023-01-08,2023-01-17,2023-01-24,Winter,Net Banking,129140.41,8125.69,3020.63,5141.89,734.36,8232.4,137930.58
637,177,143,116,2024-04-18,2024-05-09,2024-05-14,Summer,Credit Card,11808.4,8693.89,1841.06,5350.8,1765.71,116.83,29343.03
638,618,318,160,2023-01-14,2023-03-01,2023-03-08,Summer,UPI,14217.84,6029.7,3383.03,1470.84,2097.73,1071.33,26127.81
639,677,131,58,2024-11-12,2024-12-26,2025-01-01,Winter,Cash,18510.18,12294.48,6021.55,9260.86,1876.52,2462.02,45501.57
640,708,307,100,2023-12-05,2024-01-16,2024-01-23,Winter,Debit Card,15117.34,12293.86,1418.62,8397.46,2883.58,575.5,39535.36
641,239,19,173,2024-08-02,2024-08-23,2024-08-26,Monsoon,UPI,4334.31,7541.66,6533.79,20042.89,4652.44,292.26,42812.83
642,534,121,158,2023-04-23,2023-05-05,2023-05-12,Summer,Cash,16212.63,8749.68,2567.59,8169.11,3802.96,1377.87,38124.1
643,177,265,4,2023-08-13,2023-09-23,2023-09-29,Autumn,Debit Card,6282.36,4510.05,1484.51,8162.14,552.16,216.76,20774.46
644,911,2,189,2023-12-14,2024-01-15,2024-01-20,Winter,Credit Card,23488.0,5679.64,2238.4,16825.5,5178.07,3057.56,50352.05
645,942,411,35,2024-06-29,2024-07-04,2024-07-10,Monsoon,Credit Card,7863.42,10360.47,1757.4,3837.16,825.29,72.79,24570.95
646,742,121,158,2024-08-26,2024-10-11,2024-10-14,Autumn,Credit Card,6948.27,7476.02,7236.84,14151.04,2641.09,816.11,37637.15
647,785,439,59,2023-05-13,2023-06-07,2023-06-11,Monsoon,Net Banking,14823.44,12956.63,6038.65,14977.04,5877.66,77.53,54595.89
648,204,376,96,2023-05-18,2023-07-15,2023-07-20,Monsoon,Debit Card,17895.05,2526.31,4269.48,2789.48,1652.98,1992.24,27141.06
649,389,225,5,2024-10-13,2024-12-01,2024-12-03,Winter,Net Banking,5689.52,4137.39,8257.58,7018.81,2592.64,63.0,27632.94
650,927,332,42,2024-03-11,2024-05-10,2024-05-12,Summer,Credit Card,10434.96,6224.48,9134.47,18851.92,7907.47,2.48,52550.82
651,458,278,158,2024-03-24,2024-05-20,2024-05-26,Summer,UPI,70953.06,35826.6,10359.85,18820.54,1989.56,8227.07,129722.54
652,779,100,104,2023-05-01,2023-06-10,2023-06-13,Monsoon,Net Banking,4718.94,3904.33,3269.87,6218.3,1057.57,429.61,18739.4
653,804,8,117,2024-06-08,2024-07-18,2024-07-24,Monsoon,Cash,9041.64,7316.68,5609.8,12278.31,4937.28,1060.03,38123.68
654,75,187,23,2023-12-09,2024-01-06,2024-01-11,Winter,Credit Card,16522.55,12186.22,8256.9,420.73,4646.62,313.53,41719.49
655,966,45,159,2024-02-16,2024-04-15,2024-04-22,Summer,Cash,8781.15,19123.56,8648.3,3735.44,1102.85,1287.9,40103.4
656,567,438,101,2023-12-27,2024-01-05,2024-01-10,Winter,UPI,8426.1,5017.11,2257.42,9573.37,2112.0,577.51,26808.49
657,724,47,195,2023-08-24,2023-09-16,2023-09-21,Autumn,Cash,72059.4,3886.59,1298.51,5418.11,3290.32,6971.54,78981.39
658,149,144,179,2023-12-04,2024-01-05,2024-01-09,Winter,Debit Card,4208.6,2976.31,3412.63,4775.28,2292.79,47.0,17618.61
659,55,416,153,2024-06-03,2024-07-24,2024-07-28,Monsoon,UPI,5794.52,26990.95,5115.4,19927.88,10380.79,324.07,67885.47
660,854,428,88,2023-12-19,2024-01-25,2024-01-28,Winter,Credit Card,4695.3,9543.87,2819.06,15202.15,3213.16,584.92,34888.62
661,728,295,125,2022-11-19,2023-01-03,2023-01-08,Winter,Debit Card,9706.0,9440.06,4593.91,4100.09,3827.24,668.78,30998.52
662,217,424,176,2023-11-30,2024-01-06,2024-01-09,Winter,Cash,35152.44,15298.63,16378.91,31877.24,5327.98,307.99,103727.21
663,498,267,92,2023-06-18,2023-08-06,2023-08-10,Monsoon,Net Banking,54721.4,3442.22,1545.0,4196.85,1863.2,7666.14,58102.53
664,947,477,50,2024-06-27,2024-08-01,2024-08-03,Monsoon,Credit Card,11329.3,3358.9,4771.88,6414.8,3135.7,100.27,28910.31
665,119,295,125,2023-05-04,2023-05-20,2023-05-25,Summer,Credit Card,9706.0,17744.24,6529.95,5669.7,3592.64,1088.33,42154.2
666,45,381,184,2024-06-06,2024-08-02,2024-08-08,Monsoon,Debit Card,14164.74,17267.35,4072.72,2551.69,7220.37,666.97,44609.9
667,16,3,104,2024-09-26,2024-11-23,2024-11-30,Autumn,Credit Card,41071.66,12711.19,3296.01,3122.58,2989.82,4307.14,58884.12
668,233,416,153,2024-06-02,2024-07-14,2024-07-20,Monsoon,Cash,8691.78,4920.05,4429.85,3446.14,2583.12,363.79,23707.15
669,484,393,181,2022-12-27,2023-02-20,2023-02-27,Winter,Cash,33517.05,13219.8,4909.62,2021.85,1587.99,2706.94,52549.37
670,219,462,118,2023-06-11,2023-07-02,2023-07-06,Monsoon,Credit Card,20919.28,10520.55,14755.44,23903.56,6881.35,2148.21,74831.97
671,71,240,186,2023-10-02,2023-11-26,2023-12-03,Autumn,UPI,68341.84,8097.43,3096.07,8813.09,1346.85,8932.52,80762.76
672,156,216,14,2024-07-06,2024-07-28,2024-08-03,Monsoon,Net Banking,89540.88,12060.94,9781.44,6975.22,8704.22,13293.15,113769.55
673,258,457,117,2023-03-25,2023-04-18,2023-04-21,Summer,UPI,60637.11,9181.64,4554.9,17665.15,6618.85,8814.03,89843.62
674,306,208,104,2023-09-15,2023-10-11,2023-10-13,Autumn,Net Banking,4052.36,3448.91,4708.05,7046.88,1877.16,272.92,20860.44
675,344,181,68,2023-12-19,2024-01-06,2024-01-12,Winter,Debit Card,13479.36,9562.68,1038.93,340.14,3779.21,1824.39,26375.93
676,333,55,8,2024-02-18,2024-02-24,2024-03-02,Winter,Cash,11438.21,8222.45,3481.71,17118.76,7179.72,793.87,46646.98
677,520,482,81,2023-04-09,2023-05-05,2023-05-09,Summer,Net Banking,3790.24,12183.73,2431.87,14053.94,2177.33,13.53,34623.58
678,735,318,160,2023-03-15,2023-05-11,2023-05-15,Summer,Credit Card,8124.48,10971.95,8987.12,16073.44,5101.23,222.09,49036.13
679,923,161,135,2024-07-20,2024-07-28,2024-07-30,Monsoon,Debit Card,5611.72,6443.63,7268.74,12593.45,1219.88,268.95,32868.47
680,346,110,95,2023-09-17,2023-11-12,2023-11-19,Autumn,Cash,89142.2,6226.11,3534.87,6176.35,611.97,3777.66,101913.84
681,979,428,88,2024-06-06,2024-06-23,2024-06-26,Monsoon,Net Banking,4695.3,4177.32,1198.07,3538.66,3101.07,474.75,16235.67
682,660,15,18,2023-10-28,2023-11-02,2023-11-07,Autumn,UPI,6440.25,34849.6,12557.39,34914.05,11538.05,11.79,100287.55
683,707,460,42,2023-06-12,2023-07-09,2023-07-12,Monsoon,Credit Card,27587.46,19628.25,9769.08,18233.36,10603.99,3146.28,82675.86
684,66,37,149,2023-05-23,2023-07-08,2023-07-12,Monsoon,Cash,4534.12,5699.6,1697.05,5454.43,1711.38,510.12,18586.46
685,932,192,177,2024-06-28,2024-07-05,2024-07-09,Monsoon,Net Banking,22733.36,2423.97,1237.3,9637.54,2492.88,1969.65,36555.4
686,660,10,115,2024-04-17,2024-05-27,2024-05-29,Summer,Credit Card,4718.64,9504.74,13926.66,17190.02,2355.52,492.24,47203.34
687,248,246,3,2023-06-05,2023-06-23,2023-06-30,Monsoon,Debit Card,15701.28,18975.8,4311.81,11621.06,7742.26,883.12,57469.09
688,231,11,52,2023-12-17,2024-01-15,2024-01-18,Winter,UPI,4073.4,2976.41,1871.86,6328.83,3399.55,44.53,18605.52
689,218,195,190,2023-03-28,2023-04-13,2023-04-17,Summer,Credit Card,21136.28,8561.29,3634.35,10478.03,4854.74,2097.22,46567.47
690,587,360,25,2023-07-07,2023-07-26,2023-07-30,Monsoon,UPI,13775.4,7136.07,1278.98,7372.29,611.82,82.31,30092.25
691,917,457,117,2023-05-23,2023-06-12,2023-06-14,Monsoon,Cash,40424.74,2667.36,2656.02,2532.77,548.81,5374.86,43454.84
692,120,46,118,2024-04-14,2024-06-08,2024-06-11,Monsoon,Cash,3929.88,20425.8,7654.89,24420.18,13866.87,544.4,69753.22
693,468,172,167,2024-08-13,2024-10-11,2024-10-17,Autumn,Debit Card,9403.14,13642.35,12145.23,21369.48,7136.07,236.24,63460.03
694,48,119,151,2023-09-28,2023-11-14,2023-11-17,Autumn,Credit Card,26031.18,9866.43,2818.55,6660.79,4180.16,303.54,49253.57
695,474,238,96,2023-08-29,2023-10-01,2023-10-03,Autumn,Credit Card,18015.56,6126.23,7861.35,4061.7,5637.19,16.54,41685.49
696,194,221,194,2023-07-20,2023-09-04,2023-09-10,Autumn,Debit Card,70604.88,3607.73,4627.62,5244.33,935.73,6066.91,78953.38
697,501,371,120,2024-01-08,2024-01-19,2024-01-24,Winter,Credit Card,8662.65,16592.04,6025.06,4228.72,3600.0,714.98,38393.49
698,84,374,3,2024-05-28,2024-07-19,2024-07-24,Monsoon,Net Banking,69230.2,3756.1,3762.93,3817.2,2308.67,7360.86,75514.24
699,769,396,188,2023-01-08,2023-02-16,2023-02-23,Winter,Cash,37991.24,12509.84,1268.67,9790.89,2630.3,880.86,63310.08
700,931,298,112,2023-05-20,2023-06-26,2023-06-30,Monsoon,UPI,18873.28,7768.67,2243.97,534.2,835.91,1454.89,28801.14
701,173,370,34,2023-09-23,2023-10-01,2023-10-04,Autumn,Cash,2579.28,2461.88,2178.18,1274.61,3743.17,378.92,11858.2
702,139,340,130,2023-11-29,2023-12-09,2023-12-13,Winter,UPI,52009.12,4923.65,2115.04,2114.23,960.88,5845.61,56277.31
703,538,383,15,2024-01-31,2024-03-12,2024-03-18,Summer,Debit Card,25036.62,9309.91,3692.51,7357.19,3071.75,479.13,47988.85
704,650,107,110,2024-11-04,2024-12-23,2024-12-26,Winter,Debit Card,2405.55,9604.24,2740.21,7900.32,3162.8,335.71,25477.41
705,713,449,17,2024-03-06,2024-03-23,2024-03-25,Summer,Debit Card,7919.54,4518.03,4809.09,15954.05,3465.1,470.27,36195.54
706,3,350,126,2023-10-23,2023-12-12,2023-12-18,Winter,Debit Card,18726.42,20545.42,4967.79,8272.78,3406.67,1642.01,54277.07
707,626,276,104,2023-05-16,2023-05-22,2023-05-29,Summer,Debit Card,134936.83,27804.04,2717.27,13652.72,6690.68,19800.9,166000.64
708,76,241,174,2023-04-13,2023-04-28,2023-05-04,Summer,Cash,30699.96,9927.06,9552.9,583.43,2735.59,4445.48,49053.46
709,555,421,87,2024-03-29,2024-04-13,2024-04-16,Summer,Cash,51955.77,1865.22,4474.54,9388.86,1969.3,109.05,69544.64
710,58,188,180,2024-04-26,2024-05-27,2024-06-01,Summer,Net Banking,4956.4,9655.35,4508.05,405.79,1318.54,292.92,20551.21
711,157,44,179,2024-07-15,2024-08-12,2024-08-14,Monsoon,UPI,1963.86,2743.64,4115.21,7832.23,1551.76,10.66,18196.04
712,989,221,194,2023-04-28,2023-05-22,2023-05-28,Summer,Debit Card,70604.88,9455.52,3270.21,3437.9,1558.05,6402.29,81924.27
713,172,233,1,2023-03-31,2023-04-13,2023-04-18,Summer,Credit Card,110994.75,3163.45,4874.63,2557.26,3250.41,11079.46,113761.04
714,942,425,89,2024-07-23,2024-09-09,2024-09-12,Autumn,Credit Card,3263.19,4556.3,4400.6,6362.32,3842.36,261.28,22163.49
715,505,486,174,2023-11-10,2023-12-24,2023-12-29,Winter,Debit Card,7904.65,7296.03,3897.42,9074.4,2989.26,780.21,30381.55
716,585,350,126,2023-03-28,2023-05-07,2023-05-11,Summer,Debit Card,12484.28,7324.17,3880.66,9624.06,1486.07,863.16,33936.08
717,981,96,90,2023-10-04,2023-11-12,2023-11-15,Autumn,Debit Card,3258.72,5209.7,9593.88,18987.28,1243.14,337.05,37955.67
718,80,41,196,2024-06-11,2024-07-28,2024-08-03,Monsoon,Net Banking,54932.76,6651.01,2495.45,7187.68,1794.28,3847.25,69213.93
719,746,200,73,2024-09-20,2024-10-16,2024-10-21,Autumn,Net Banking,112574.8,6901.2,4579.66,7974.88,1438.88,13037.66,120431.76
720,924,470,157,2023-07-23,2023-08-12,2023-08-17,Monsoon,UPI,123911.1,12118.29,8936.12,4875.38,3335.95,13533.57,139643.27
721,796,258,200,2023-08-27,2023-09-14,2023-09-18,Autumn,Debit Card,26946.0,4948.94,4746.06,7398.78,4748.4,3671.09,45117.09
722,587,171,106,2024-12-07,2024-12-17,2024-12-21,Winter,Debit Card,16736.4,6562.51,3383.78,3230.97,3789.83,1445.31,32258.18
723,407,155,47,2023-09-06,2023-11-04,2023-11-07,Autumn,Credit Card,25494.48,6370.92,8862.03,2460.76,3218.04,2743.48,43662.75
724,122,137,27,2023-05-04,2023-05-27,2023-05-29,Summer,UPI,7936.24,5903.99,6668.17,4956.25,7280.82,1120.15,31625.32
725,837,60,99,2024-03-23,2024-04-10,2024-04-17,Summer,Credit Card,148721.09,8254.45,2650.6,6577.85,2102.64,2325.62,165981.01
726,930,349,124,2023-10-03,2023-11-18,2023-11-25,Autumn,Credit Card,39147.36,15668.4,5621.98,6412.82,1952.18,5472.34,63330.4
727,82,189,195,2024-07-25,2024-09-03,2024-09-07,Autumn,UPI,7026.24,2938.51,2450.99,9694.61,1477.76,944.6,22643.51
728,444,456,140,2024-10-18,2024-11-09,2024-11-16,Autumn,Net Banking,109655.42,8020.8,5977.76,12856.32,2145.2,10660.23,127995.27
729,836,347,53,2023-12-31,2024-01-26,2024-02-02,Winter,Debit Card,37417.38,21012.93,10003.82,16306.79,9074.04,2246.75,91568.21
730,332,209,108,2024-04-19,2024-05-01,2024-05-05,Summer,Credit Card,17328.36,5874.23,1186.57,7631.92,2950.93,2119.15,32852.86
731,834,225,5,2023-11-03,2023-12-01,2023-12-05,Winter,Cash,11379.04,5949.71,1182.52,253.17,1031.94,1461.64,18334.74
732,183,374,3,2024-03-12,2024-04-06,2024-04-11,Summer,Debit Card,69230.2,3399.36,1105.88,3011.24,3886.81,7189.21,73444.28
733,127,394,83,2024-10-22,2024-12-17,2024-12-24,Winter,Credit Card,16482.27,15643.73,2984.24,631.48,1666.23,934.75,36473.2
734,355,180,140,2024-07-17,2024-09-06,2024-09-08,Autumn,Cash,6955.22,2934.63,3302.45,6311.68,2196.24,256.78,21443.44
735,131,369,40,2024-03-28,2024-05-27,2024-06-03,Summer,Debit Card,83293.35,13050.22,1593.43,1507.76,2926.29,10178.63,92192.42
736,233,359,13,2023-06-08,2023-07-01,2023-07-05,Monsoon,Net Banking,8960.6,6147.14,4313.22,7817.12,1277.21,475.86,28039.43
737,133,117,19,2023-05-21,2023-06-17,2023-06-19,Monsoon,Net Banking,4775.34,2191.29,4629.59,5512.27,2106.9,366.35,18849.04
738,399,311,36,2023-05-19,2023-06-25,2023-06-28,Monsoon,Debit Card,12174.51,5787.18,2510.43,8845.06,1882.62,182.21,31017.59
739,661,433,99,2023-10-31,2023-12-18,2023-12-24,Winter,Debit Card,35438.7,9354.78,4854.63,4929.95,3278.15,3350.38,54505.83
740,946,363,21,2024-11-25,2024-12-25,2024-12-30,Winter,Debit Card,22634.25,4932.34,4015.01,1310.24,1234.37,3292.82,30833.39
741,222,354,69,2023-10-17,2023-12-06,2023-12-12,Winter,Credit Card,20782.2,17425.33,8035.05,5840.74,7979.97,1078.93,58984.36
742,687,440,139,2023-05-27,2023-07-23,2023-07-30,Monsoon,Debit Card,125142.64,9676.26,8700.15,7290.49,3275.27,15412.31,138672.5
743,633,173,82,2023-02-21,2023-03-13,2023-03-20,Summer,Net Banking,23570.61,12577.18,1978.57,8550.84,901.59,195.95,47382.84
744,407,351,135,2024-06-08,2024-08-04,2024-08-07,Monsoon,Credit Card,2566.08,6633.09,4069.84,15421.89,6883.6,297.22,35277.28
